1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,...16,reordonnés pour match fct,...18,...19,...20,...21,...22,...23,...24,...25,for tests
NA,NA,ICAO_TYPE_CODE,AC_CATEGORY,EQV_TYPE,EQV_NAME,ICAO_ENGINE_DESC,CO2_COEFF,MASS,BAND_FROM_NM,BAND_TO_NM,BAND_FLOOR_NM,FUEL_TOT,FUEL_TOT_MARG_RATE,CORR_FACTOR,range 0,BreakPoint_1,BreakPoint_2,range 99999,Slope_1,Slope_2,Slope_3,Intercept_1,Intercept_2,Intercept_3,NB_equations
NA,NA,CRJX,"Jet <43,3T",AO SAMPLE,CRJX,J,3.15,38936,0,999999,0,NA,NA,1,0,240,999999,999999,5.2632601969321904,4.1315464574045802,NA,352.23756702288898,623.84886450951501,NA,2
NA,NA,CRUZ,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,CTAH,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,CVLP,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,21125,0,999999,0,NA,NA,1,0,999999,NA,999999,2.2066319689151102,NA,NA,427.69448765070302,NA,NA,1
NA,NA,CVLT,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,25209,0,999999,0,NA,NA,1,0,999999,NA,999999,2.6740071064889102,NA,NA,209.21813313649901,NA,NA,1
NA,NA,D11,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1280,0,999999,0,NA,NA,1,0,999999,NA,999999,0.51317321266052096,NA,NA,176.56573502360999,NA,NA,1
NA,NA,D140,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1125,0,999999,0,NA,NA,1,0,999999,NA,999999,0.499946399497534,NA,NA,174.60428596051099,NA,NA,1
NA,NA,D228,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,6085,0,999999,0,NA,NA,1,0,999999,NA,999999,0.94019867241974997,NA,NA,113.260972813908,NA,NA,1
NA,NA,D250,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,960,0,999999,0,NA,NA,1,0,999999,NA,999999,0.48586624354983898,NA,NA,172.516291796567,NA,NA,1
NA,NA,D253,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,980,0,999999,0,NA,NA,1,0,999999,NA,999999,0.48757292911925698,NA,NA,172.76938199825699,NA,NA,1
NA,NA,D28D,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,3842,0,999999,0,NA,NA,1,0,999999,NA,999999,0.73179963410291304,NA,NA,208.98658986012299,NA,NA,1
NA,NA,D28T,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,4350,0,999999,0,NA,NA,1,0,999999,NA,999999,0.78288108824354397,NA,NA,104.554273532875,NA,NA,1
NA,NA,D328,Turbo Prop,ANCAT WITH NEW MODEL,ANCAT,T,3.15,14039,0,999999,0,NA,NA,1,0,999999,NA,999999,1.7083032532798701,NA,NA,162.260597461597,NA,NA,1
NA,NA,D4,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,500,0,999999,0,NA,NA,1,0,999999,NA,999999,0.44661247545323501,NA,NA,166.69521715769201,NA,NA,1
NA,NA,DA40,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1186,0,999999,0,NA,NA,1,0,999999,NA,999999,0.50515494619552803,NA,NA,175.376679046812,NA,NA,1
NA,NA,DA42,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1781,0,999999,0,NA,NA,1,0,999999,NA,999999,0.55593330244100503,NA,NA,182.90677401799601,NA,NA,1
NA,NA,DA50,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1750,0,999999,0,NA,NA,1,0,999999,NA,999999,0.55331813010513498,NA,NA,182.51896122705199,NA,NA,1
NA,NA,DA62,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,2191,0,999999,0,NA,NA,1,0,999999,NA,999999,0.59088596407362803,NA,NA,188.090022965972,NA,NA,1
NA,NA,DA7X,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,31307,0,999999,0,NA,NA,1,0,999999,NA,999999,3.07553636305457,NA,NA,556.54727243009097,NA,NA,1
NA,NA,DC10,Heavy Jet,ANCAT WITH NEW MODEL,ANCAT,J,3.15,261163,0,999999,0,NA,NA,1,0,999999,NA,999999,16.978705873107302,NA,NA,1911.85680648829,NA,NA,1
NA,NA,DC2,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,8405,0,999999,0,NA,NA,1,0,999999,NA,999999,1.1211799467655299,NA,NA,266.72911937574099,NA,NA,1
NA,NA,DC3,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,11913,0,999999,0,NA,NA,1,0,999999,NA,999999,1.4205727142972699,NA,NA,311.127090083989,NA,NA,1
NA,NA,DC3T,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,13068,0,999999,0,NA,NA,1,0,999999,NA,999999,1.5732603128095199,NA,NA,148.29759861829001,NA,NA,1
NA,NA,DC6,Jet <90T,REG AVG_FUEL_PER_NM,Jet <90T,P,3.1,46502,0,999999,0,NA,NA,1,0,999999,NA,999999,4.3626984756209604,NA,NA,638.92745966698499,NA,NA,1
NA,NA,DC85,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,148576,0,999999,0,NA,NA,1,0,999999,NA,999999,8.8651219942034398,NA,NA,894.05232687152602,NA,NA,1
NA,NA,DC86,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,156747,0,999999,0,NA,NA,1,0,999999,NA,999999,9.2346295833614604,NA,NA,954.99244400612304,NA,NA,1
NA,NA,DC87,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,158692,0,999999,0,NA,NA,1,0,999999,NA,999999,9.3225897438900294,NA,NA,969.49905400025898,NA,NA,1
NA,NA,DC91,"Jet <43,3T",ANCAT WITH NEW MODEL,ANCAT,J,3.15,41405,0,999999,0,NA,NA,1,0,999999,NA,999999,4.6164342105738498,NA,NA,753.98734409791905,NA,NA,1
NA,NA,DC92,Jet <90T,ANCAT WITH NEW MODEL,ANCAT,J,3.15,44197,0,999999,0,NA,NA,1,0,999999,NA,999999,5.1942908388167899,NA,NA,699.80941118378803,NA,NA,1
NA,NA,DC93,Jet <90T,ANCAT WITH NEW MODEL,ANCAT,J,3.15,50358,0,999999,0,NA,NA,1,0,999999,NA,999999,4.7695613312997596,NA,NA,695.31606013455598,NA,NA,1
NA,NA,DC95,Jet <90T,ANCAT WITH NEW MODEL,ANCAT,J,3.15,55125,0,999999,0,NA,NA,1,0,999999,NA,999999,5.41487243310136,NA,NA,740.870519594298,NA,NA,1
NA,NA,DEFI,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,DG80,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,DH2T,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,2420,0,999999,0,NA,NA,1,0,999999,NA,999999,0.60790610505791098,NA,NA,94.870330264367198,NA,NA,1
NA,NA,DH60,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,567,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45232987211078401,NA,NA,167.543069333354,NA,NA,1
NA,NA,DH80,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,930,0,999999,0,NA,NA,1,0,999999,NA,999999,0.48330621519571298,NA,NA,172.136656494031,NA,NA,1
NA,NA,DH82,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,803,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47246876182991099,NA,NA,170.529533713299,NA,NA,1
NA,NA,DH83,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,18642,0,999999,0,NA,NA,1,0,999999,NA,999999,1.9947469554719199,NA,NA,396.27333911086498,NA,NA,1
NA,NA,DH89,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,2645,0,999999,0,NA,NA,1,0,999999,NA,999999,0.62965450277327095,NA,NA,193.83914128896501,NA,NA,1
NA,NA,DH8A,Turbo Prop,AO SAMPLE,DH8A,T,3.15,15691,0,999999,0,NA,NA,1,0,999999,NA,999999,2.4298013047995299,NA,NA,104.596256480612,NA,NA,1
NA,NA,DH8B,Turbo Prop,AO EQV,DH8D,T,3.15,16250,0,999999,0,NA,NA,0.55737810317625203,0,163,550,999999,3.4092674246945802,2.9752869034421399,2.8590096089083299,193.77983462296399,264.51865958711198,328.47117158071001,3
NA,NA,DH8C,Turbo Prop,AO SAMPLE,DH8C,T,3.15,19220,0,999999,0,NA,NA,1,0,999999,NA,999999,2.07258717931939,NA,NA,188.17723329268799,NA,NA,1
NA,NA,DH8D,Turbo Prop,AO SAMPLE,DH8D,T,3.15,29154,0,999999,0,NA,NA,1,0,163,550,999999,3.4092674246945802,2.9752869034421399,2.8590096089083299,193.77983462296399,264.51865958711198,328.47117158071001,3
NA,NA,DHC1,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1541,0,999999,0,NA,NA,1,0,999999,NA,999999,0.53548059408608994,NA,NA,179.87377240632699,NA,NA,1
NA,NA,DHC2,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,2400,0,999999,0,NA,NA,1,0,999999,NA,999999,0.60872433561610595,NA,NA,190.735335689306,NA,NA,1
NA,NA,DHC3,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,3671,0,999999,0,NA,NA,1,0,999999,NA,999999,0.71718696129727699,NA,NA,206.81962696204599,NA,NA,1
NA,NA,DHC4,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,13005,0,999999,0,NA,NA,1,0,999999,NA,999999,1.51371762773157,NA,NA,324.93986576448498,NA,NA,1
NA,NA,DHC5,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,22268,0,999999,0,NA,NA,1,0,999999,NA,999999,2.4073712929911601,NA,NA,194.46124592751201,NA,NA,1
NA,NA,DHC6,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,5777,0,999999,0,NA,NA,1,0,999999,NA,999999,0.91221150799267603,NA,NA,111.712030744454,NA,NA,1
NA,NA,DHC7,Turbo Prop,AO EQV,DH8D,T,3.15,19889,0,999999,0,NA,NA,0.682191968744841,0,163,550,999999,3.4092674246945802,2.9752869034421399,2.8590096089083299,193.77983462296399,264.51865958711198,328.47117158071001,3
NA,NA,DIMO,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,845,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47605280152568802,NA,NA,171.06102313684801,NA,NA,1
NA,NA,DO24,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,14045,0,999999,0,NA,NA,1,0,999999,NA,999999,1.60246527734129,NA,NA,338.10055625237499,NA,NA,1
NA,NA,DO27,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1850,0,999999,0,NA,NA,1,0,999999,NA,999999,0.56181375138892198,NA,NA,183.77880577177999,NA,NA,1
NA,NA,DO28,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,4023,0,999999,0,NA,NA,1,0,999999,NA,999999,0.74728200697728797,NA,NA,211.282523536269,NA,NA,1
NA,NA,DOVE,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,4149,0,999999,0,NA,NA,1,0,999999,NA,999999,0.75800223024653701,NA,NA,212.87226186768601,NA,NA,1
NA,NA,DR10,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,845,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47605280152568802,NA,NA,171.06102313684801,NA,NA,1
NA,NA,DR22,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,845,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47605280152568802,NA,NA,171.06102313684801,NA,NA,1
NA,NA,DR30,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,980,0,999999,0,NA,NA,1,0,999999,NA,999999,0.48757292911925698,NA,NA,172.76938199825699,NA,NA,1
NA,NA,DR40,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1037,0,999999,0,NA,NA,1,0,999999,NA,999999,0.49244719490045602,NA,NA,173.49220343165999,NA,NA,1
NA,NA,DT45,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,2205,0,999999,0,NA,NA,1,0,999999,NA,999999,0.58841407325225803,NA,NA,93.791549019429794,NA,NA,1
NA,NA,DV20,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,755,0,999999,0,NA,NA,1,0,999999,NA,999999,0.46841102719521699,NA,NA,169.92779845784099,NA,NA,1
NA,NA,E110,Turbo Prop,ANCAT WITH NEW MODEL,ANCAT,T,3.15,5780,0,999999,0,NA,NA,1,0,999999,NA,999999,1.25011859985834,NA,NA,75.930422866299097,NA,NA,1
NA,NA,E120,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,11995,0,999999,0,NA,NA,1,0,999999,NA,999999,1.47596674005013,NA,NA,142.91291206573999,NA,NA,1
NA,NA,E121,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,5783,0,999999,0,NA,NA,1,0,999999,NA,999999,0.91283082095122003,NA,NA,111.746306453168,NA,NA,1
NA,NA,E135,"Jet <43,3T",AO SAMPLE,E135,J,3.15,20180,0,999999,0,NA,NA,1,0,160,700,999999,3.8478243948387298,2.6109356373495598,2.2496107397329799,183.22688033199199,381.12908153026001,634.05650986186401,3
NA,NA,E145,"Jet <43,3T",AO SAMPLE,E145,J,3.15,20878,0,999999,0,NA,NA,1,0,230,550,999999,3.5827895608447902,2.5304132767132899,2.4619475266655999,242.14782060969,484.19436595993602,521.85052848616601,3
NA,NA,E170,"Jet <43,3T",AO SAMPLE,E170,J,3.15,36403,0,999999,0,NA,NA,1,0,180,725,999999,4.7002283001526299,3.7967166437242299,4.0546377550536103,404.17948155635497,566.81157971346795,379.81877399966697,3
NA,NA,E190,Jet <90T,AO SAMPLE,E190,J,3.15,48249,0,999999,0,NA,NA,1,0,165,1500,999999,6.3001737682480599,4.3896677481169499,4.5812013969990497,403.746208635107,718.97970195673997,431.67922863358302,3
NA,NA,E195,Jet <90T,AO SAMPLE,E195,J,3.15,50730,0,999999,0,NA,NA,1,0,250,600,999999,5.2517373129580802,4.7317206348444296,4.8238567797648697,574.78172158986399,704.78589111827796,649.50420416601401,3
NA,NA,E2,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,22480,0,999999,0,NA,NA,1,0,999999,NA,999999,2.42654529770935,NA,NA,195.52242604903901,NA,NA,1
NA,NA,E200,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,845,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47605280152568802,NA,NA,171.06102313684801,NA,NA,1
NA,NA,E290,Jet <90T,AO SAMPLE,E290,J,3.15,54517,0,999999,0,NA,NA,1,0,220,999999,999999,3.74837580375178,3.3668893085603999,NA,635.95349690365799,719.88052584576303,NA,2
NA,NA,E295,Jet <90T,AO SAMPLE,E295,J,3.15,58503,0,999999,0,NA,NA,1,0,220,999999,999999,3.9795463723045001,3.5745327670778,NA,675.17414583249797,764.27713898237198,NA,2
NA,NA,E300,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,980,0,999999,0,NA,NA,1,0,999999,NA,999999,0.48757292911925698,NA,NA,172.76938199825699,NA,NA,1
NA,NA,E314,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,5378,0,999999,0,NA,NA,1,0,999999,NA,999999,0.876036507314916,NA,NA,109.70993508527,NA,NA,1
NA,NA,E35L,"Jet <43,3T",AO SAMPLE,E35L,J,3.15,23625,0,999999,0,NA,NA,1,0,190,1000,999999,3.8970101666144501,2.2970739549185102,2.4411568582085201,229.730558331331,533.71843855355803,389.63553526355298,3
NA,NA,E390,Jet <90T,REG AVG_FUEL_PER_NM,Jet <90T,J,3.15,72000,0,999999,0,NA,NA,1,0,999999,NA,999999,5.67400175320837,NA,NA,736.95951017867696,NA,NA,1
NA,NA,E3CF,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,149559,0,999999,0,NA,NA,1,0,999999,NA,999999,8.9095595049314102,NA,NA,901.38107244642197,NA,NA,1
NA,NA,E3TF,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,151380,0,999999,0,NA,NA,1,0,999999,NA,999999,8.9919247064530801,NA,NA,914.96494778706801,NA,NA,1
NA,NA,E400,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1805,0,999999,0,NA,NA,1,0,999999,NA,999999,0.55797370885773201,NA,NA,183.20935281797699,NA,NA,1
NA,NA,E500,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,1942,0,999999,0,NA,NA,1,0,999999,NA,999999,0.56455443576779196,NA,NA,92.471043815770997,NA,NA,1
NA,NA,E50P,"Jet <43,3T",AO SAMPLE,E50P,J,3.15,4805,0,999999,0,NA,NA,1,0,220,999999,999999,1.1635175532016,0.80968096515789201,NA,90.3728607729674,168.21691014258201,NA,2
NA,NA,E530,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,9680,0,999999,0,NA,NA,1,0,999999,NA,999999,1.2299811518159001,NA,NA,282.86361973349,NA,NA,1
NA,NA,E545,"Jet <43,3T",AO SAMPLE,E545,J,3.15,16459,0,999999,0,NA,NA,1,0,280,999999,999999,2.7211063038237202,1.5934556248454499,NA,171.572644536654,487.31483465057102,NA,2
NA,NA,E550,"Jet <43,3T",AO SAMPLE,E550,J,3.15,18745,0,999999,0,NA,NA,1,0,225,999999,999999,2.8702277186570102,1.7489069513745601,NA,188.55004110582701,440.84721374437697,NA,2
NA,NA,E55P,"Jet <43,3T",AO SAMPLE,E55P,J,3.15,8271,0,999999,0,NA,NA,1,0,260,600,999999,1.76938797107729,1.05984341629902,0.93727907981192904,143.80962414921601,328.29120839156599,401.82981028382102,3
NA,NA,E6,Heavy Jet,REG AVG_FUEL_PER_NM,Heavy Jet,J,3.15,154880,0,999999,0,NA,NA,1,0,999999,NA,999999,9.1501999384294308,NA,NA,941.06809548728904,NA,NA,1
NA,NA,E75L,"Jet <43,3T",AO SAMPLE,E75L,J,3.15,36281,0,999999,0,NA,NA,1,0,180,400,999999,4.7156641419780199,3.7559300294072799,3.6655127603816,342.73331036857002,515.48545063130302,551.65235824157401,3
NA,NA,E75S,"Jet <43,3T",AO EQV,E75L,J,3.15,38471,0,999999,0,NA,NA,1.0603462693810899,0,180,400,999999,4.7156641419780199,3.7559300294072799,3.6655127603816,342.73331036857002,515.48545063130302,551.65235824157401,3
NA,NA,EA50,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,2648,0,999999,0,NA,NA,1,0,999999,NA,999999,0.62990680071069005,NA,NA,193.87655540730799,NA,NA,1
NA,NA,EB29,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,845,0,999999,0,NA,NA,1,0,999999,NA,999999,0.47605280152568802,NA,NA,171.06102313684801,NA,NA,1
NA,NA,EC20,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,1626,0,999999,0,NA,NA,1,0,999999,NA,999999,0.535916463762249,NA,NA,90.886082976354402,NA,NA,1
NA,NA,EC25,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,10878,0,999999,0,NA,NA,1,0,999999,NA,999999,1.37466851299257,NA,NA,137.30658900077299,NA,NA,1
NA,NA,EC30,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,2420,0,999999,0,NA,NA,1,0,999999,NA,999999,0.60787998849886804,NA,NA,94.868884850448296,NA,NA,1
NA,NA,EC35,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,2882,0,999999,0,NA,NA,1,0,999999,NA,999999,0.64980013148236804,NA,NA,97.188943861565804,NA,NA,1
NA,NA,EC45,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,3686,0,999999,0,NA,NA,1,0,999999,NA,999999,0.722649368160724,NA,NA,101.22076522427299,NA,NA,1
NA,NA,EC55,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,4805,0,999999,0,NA,NA,1,0,999999,NA,999999,0.82413166718108999,NA,NA,106.837275702393,NA,NA,1
NA,NA,EC75,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,7605,0,999999,0,NA,NA,1,0,999999,NA,999999,1.07798138371983,NA,NA,120.886519822509,NA,NA,1
NA,NA,ECHO,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,522,0,999999,0,NA,NA,1,0,999999,NA,999999,0.44851929715137101,NA,NA,166.977986225889,NA,NA,1
NA,NA,EFOX,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,EGRT,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,4805,0,999999,0,NA,NA,1,0,999999,NA,999999,0.82413166718108999,NA,NA,106.837275702393,NA,NA,1
NA,NA,EH10,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,13644,0,999999,0,NA,NA,1,0,999999,NA,999999,1.6254741819921401,NA,NA,151.187361130554,NA,NA,1
NA,NA,EM10,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,2420,0,999999,0,NA,NA,1,0,999999,NA,999999,0.610454290117323,NA,NA,190.99187651995101,NA,NA,1
NA,NA,EN28,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,1179,0,999999,0,NA,NA,1,0,999999,NA,999999,0.50455445053496195,NA,NA,175.28762950507399,NA,NA,1
NA,NA,EN48,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,1428,0,999999,0,NA,NA,1,0,999999,NA,999999,0.51797530994341001,NA,NA,89.893134655457104,NA,NA,1
NA,NA,EPIC,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,3380,0,999999,0,NA,NA,1,0,999999,NA,999999,0.69494029358548004,NA,NA,99.687213962692397,NA,NA,1
NA,NA,ERCO,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,ETAR,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,10579,0,999999,0,NA,NA,1,0,999999,NA,999999,1.30672161303711,NA,NA,294.243723459862,NA,NA,1
NA,NA,EUFI,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,20808,0,999999,0,NA,NA,1,0,999999,NA,999999,2.1796202963600799,NA,NA,423.68883495319102,NA,NA,1
NA,NA,EUPA,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,EV97,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,EVOT,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,1271,0,999999,0,NA,NA,1,0,999999,NA,999999,0.50373548099072696,NA,NA,89.105035161344006,NA,NA,1
NA,NA,EVSS,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,605,0,999999,0,NA,NA,1,0,999999,NA,999999,0.45557257469267698,NA,NA,168.02394071656599,NA,NA,1
NA,NA,EXNG,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",P,3.1,980,0,999999,0,NA,NA,1,0,999999,NA,999999,0.48757292911925698,NA,NA,172.76938199825699,NA,NA,1
NA,NA,EXPL,Turbo Prop,REG AVG_FUEL_PER_NM,Turbo Prop,T,3.15,2974,0,999999,0,NA,NA,1,0,999999,NA,999999,0.65809799575848205,NA,NA,97.648186922697704,NA,NA,1
NA,NA,F1,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,15200,0,999999,0,NA,NA,1,0,999999,NA,999999,1.7010263689751499,NA,NA,352.716515399983,NA,NA,1
NA,NA,F100,Jet <90T,AO SAMPLE,F100,J,3.15,43929,0,999999,0,NA,NA,1,0,310,999999,999999,5.5682971454076897,4.6650026231647201,NA,596.08719336240404,876.10849525772596,NA,2
NA,NA,F104,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,13978,0,999999,0,NA,NA,1,0,999999,NA,999999,1.5967741386057499,NA,NA,337.25659795318097,NA,NA,1
NA,NA,F117,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,23805,0,999999,0,NA,NA,1,0,999999,NA,999999,2.4353278352170702,NA,NA,461.60857467718898,NA,NA,1
NA,NA,F14,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,30420,0,999999,0,NA,NA,1,0,999999,NA,999999,2.9998140873019299,NA,NA,545.31815888621998,NA,NA,1
NA,NA,F15,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,28049,0,999999,0,NA,NA,1,0,999999,NA,999999,2.7974820153192299,NA,NA,515.31364849244403,NA,NA,1
NA,NA,F16,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,18894,0,999999,0,NA,NA,1,0,999999,NA,999999,2.0162387469632401,NA,NA,399.46042989120099,NA,NA,1
NA,NA,F18,"Jet <43,3T",REG AVG_FUEL_PER_NM,"Jet <43,3T",J,3.15,24549,0,999999,0,NA,NA,1,0,999999,NA,999999,2.4988311370531102,NA,NA,471.02569506402301,NA,NA,1
